GDP,Health,Freedom,Generosity,Trust
1.373,0.987,0.495,0.261,0.265
0.3502277135849,0.215844258666039,0.324367851018906,0.250864684581757,0.120328105986118
1.1982102394104,0.356578588485718,0.312328577041626,0.0437853783369064,0.0760467872023582
1.039,0.7,0.307,0.101,0.154
0.964434325695038,0.33861181139946,0.520303547382355,0.0771337449550629,0.0931469723582268
0.793,0.609,0.163,0.187,0.011
1.48341,0.81455,0.54008,0.44963,0.29754
0.934,0.674,0.53,0.092,0.034
1.41691517829895,0.913475871086121,0.505625545978546,0.12057276815176,0.163760736584663
1.44015,0.8276,0.5737,0.44834,0.31329
1.24142,0.67608,0.1977,0.099,0.04472
1.294,0.988,0.553,0.079,0.15
0.807,0.657,0.558,0.117,0.107
0.63216,0.74676,0.59444,0.1686,0.10441
0.322,0.237,0.45,0.259,0.061
1.002,0.785,0.086,0.073,0.114
0.59532,0.6951,0.40148,0.23027,0.06825
0.271,0.33475,0.25861,0.18987,0.08079
0.336,0.532,0.344,0.209,0.1
0.91851,0.73545,0.33457,0.22359,0.05327
1.08116579055786,0.741415500640869,0.472787708044052,0.0288068410009146,0.0227942746132612
0.70532,0.58114,0.62545,0.24991,0.12279
0.596220076084137,0.553457796573639,0.454943388700485,0.42858037352562,0.0394391790032387
0.811,0.0,0.313,0.074,0.135
0.837,0.815,0.383,0.11,0.13
0.511135876178741,0.364509284496307,0.390017777681351,0.354256361722946,0.0660351067781448
0.751,0.508,0.606,0.141,0.054
0.95578,0.86027,0.63376,0.25497,0.10583
1.10735321044922,0.616552352905273,0.437453746795654,0.16234989464283,0.111092761158943
0.63244,0.59772,0.65821,0.22837,0.30826
0.74553,0.64425,0.57733,0.27489,0.09472
1.45181,0.83121,0.58218,0.38254,0.40867
0.85,0.815,0.283,0.095,0.064
1.057,0.571,0.295,0.043,0.055
0.72688353061676,0.402047783136368,0.23521526157856,0.315446019172668,0.124348066747189
1.11508,0.71143,0.37709,0.11735,0.18355
0.807,0.474,0.593,0.183,0.089
1.229,0.909,0.495,0.179,0.154
1.69752,0.84542,0.5487,0.27571,0.35329
1.609,1.012,0.526,0.194,0.316
1.154,0.879,0.131,0.0,0.044
0.48835,0.53119,0.43408,0.25998,0.13509
1.21755969524384,0.719216823577881,0.57939225435257,0.175096929073334,0.178061872720718
0.521021246910095,0.0,0.390661299228668,0.157497271895409,0.119094640016556
0.98124,0.69702,0.49049,0.14574,0.17521
1.221,0.999,0.508,0.047,0.025
1.24886,0.80029,0.05822,0.0,0.04127
0.323,0.449,0.026,0.419,0.11
1.01,0.817,0.632,0.143,0.101
1.12209415435791,0.341755509376526,0.505196332931519,0.0993484482169151,0.0985831990838051
0.889,0.736,0.556,0.114,0.12
0.36842092871666,0.0055647538974881,0.318697690963745,0.293040901422501,0.0710951760411263
1.15655755996704,0.637714266777039,0.295400261878967,0.15513750910759,0.156313821673393
1.48709726333618,0.815328419208527,0.567766189575195,0.316472321748734,0.221060365438461
0.950612664222717,0.649546980857849,0.309410035610199,0.0540088154375553,0.251666635274887
1.33358,0.93156,0.65124,0.43562,0.35637
0.68816,0.40306,0.14622,0.31185,0.1388
1.04424,0.72052,0.42908,0.05841,0.11069
0.99602,0.62994,0.37502,0.14527,0.05292
0.855,0.578,0.448,0.274,0.023
1.263,1.042,0.406,0.19,0.041
0.073,0.443,0.37,0.233,0.033
1.029,0.893,0.521,0.058,0.1
1.286,1.062,0.362,0.153,0.079
0.8737,0.596,0.37269,0.08877,0.10613
0.99673,0.60712,0.36023,0.14262,0.13297
0.08308,0.09131,0.34037,0.22269,0.15603
1.10180306434631,0.520169019699097,0.465733230113983,0.152073666453362,0.0926102101802826
1.23374843597412,0.706156134605408,0.550026834011078,0.21055693924427,0.070983923971653
1.576,0.896,0.632,0.196,0.321
0.77109,0.28212,0.37938,0.12077,0.09753
1.30915,0.76376,0.41418,0.09929,0.03986
1.365,1.039,0.584,0.285,0.308
1.162,0.825,0.462,0.083,0.005
0.22208,0.42864,0.59201,0.22628,0.55191
1.06098,0.73172,0.22815,0.12253,0.15746
0.026,0.105,0.225,0.235,0.035
0.95395,0.52116,0.18847,0.12706,0.10393
0.80148,0.63132,0.24749,0.2831,0.04741
1.27,0.884,0.645,0.376,0.142
1.03032,0.59659,0.44735,0.15626,0.05399
0.52497,0.12698,0.42736,0.2268,0.06126
0.95104,0.49374,0.39237,0.56521,0.00322
1.11312,0.72437,0.29671,0.18226,0.06332
1.206,0.884,0.483,0.117,0.05
0.52107,0.36878,0.10081,0.19062,0.1466
0.44025,0.36291,0.46074,0.18093,0.28105
1.433,0.874,0.454,0.28,0.128
0.08709,0.29364,0.4143,0.30968,0.07564
1.12373,0.54504,0.35327,0.0564,0.17914
1.39651,0.94143,0.66557,0.29678,0.41978
1.041,0.538,0.455,0.025,0.1
1.093,0.771,0.625,0.13,0.155
0.642,0.828,0.507,0.246,0.078
1.301,1.036,0.159,0.175,0.056
0.86086,0.64083,0.14037,0.07793,0.03616
0.262,0.402,0.221,0.155,0.049
0.64499,0.51529,0.39786,0.26475,0.08492
1.1697,0.67602,0.36712,0.12889,0.00679
1.324,1.045,0.436,0.111,0.183
0.535,0.182,0.454,0.183,0.043
0.603048920631409,0.0486421696841717,0.447706192731857,0.201237469911575,0.130061775445938
0.97318,0.62007,0.50817,0.46978,0.07964
1.56497955322266,0.858131289482117,0.620070576667786,0.290549278259277,0.367007285356522
0.985,0.553,0.496,0.116,0.148
0.46038,0.61114,0.66246,0.40359,0.07247
1.131,0.808,0.431,0.197,0.061
1.324,0.894,0.583,0.188,0.24
0.983,0.838,0.345,0.185,0.034
0.642,0.602,0.266,0.086,0.076
1.40167844295502,0.900214076042175,0.257921665906906,0.206674367189407,0.0632826685905457
0.36485,0.0,0.30685,0.23897,0.08196
0.989,0.799,0.597,0.029,0.103
0.10706,0.23165,0.25748,0.24063,0.04852
0.39499,0.21028,0.39747,0.2018,0.06681
0.339233845472336,0.353409707546234,0.408842742443085,0.312650740146637,0.165455713868141
1.24461,0.96538,0.33208,0.18557,0.07857
1.87076568603516,0.710098087787628,0.604130983352661,0.330473870038986,0.439299255609512
1.21768391132355,0.685158312320709,0.457003742456436,0.133519917726517,0.00438790069893
0.198,0.173,0.531,0.206,0.158
0.69429,0.58383,0.26755,0.2044,0.06906
1.05266,0.61804,0.21006,0.07044,0.16157
0.306,0.295,0.01,0.202,0.091
1.149,0.91,0.516,0.109,0.054
0.59867,0.66015,0.24499,0.11251,0.12905
1.12555,0.77903,0.53122,0.16759,0.04212
0.37,0.152,0.367,0.139,0.056
1.016,0.517,0.417,0.199,0.037
0.71206,0.07566,0.30658,0.18259,0.0306
0.489,0.168,0.359,0.107,0.093
0.287,0.463,0.143,0.108,0.077
0.996,0.657,0.133,0.056,0.052
0.792221248149872,0.455427616834641,0.469987004995346,0.231538489460945,0.0922268852591515
1.64555,0.94719,0.4877,0.32706,0.46987
0.57939,0.31048,0.2287,0.09821,0.05892
0.885416388511658,0.495879292488098,0.501537680625916,0.474054545164108,0.173380389809608
0.431085407733917,0.209930211305618,0.425962775945663,0.207948461174965,0.0609290152788162
0.385,0.308,0.327,0.153,0.052
0.17417,0.24009,0.37725,0.28657,0.12139
0.36471,0.41435,0.42215,0.37542,0.05839
0.442,0.343,0.244,0.083,0.064
0.831,0.831,0.49,0.107,0.028
1.57352,0.72993,0.56215,0.26591,0.35561
1.143,0.631,0.454,0.148,0.121
1.2,0.737,0.553,0.086,0.174
0.161925330758095,0.26850500702858,0.36365869641304,0.228673845529556,0.138572946190834
0.366,0.433,0.361,0.151,0.089
0.438012987375259,0.0411347150802612,0.16234202682972,0.216113850474358,0.0535818822681904
1.47920441627502,0.83455765247345,0.611100912094116,0.435539722442627,0.287371516227722
1.63295245170593,0.632105708122253,0.496337592601776,0.228289797902107,0.215159550309181
1.092,0.815,0.311,0.081,0.004
1.06024,0.43372,0.31914,0.06822,0.11091
0.728870630264282,0.589465200901031,0.240729048848152,0.208779126405716,0.0100912861526012
0.36498,0.4354,0.36772,0.20843,0.10713
1.15360176563263,0.540775775909424,0.398155838251114,0.0452693402767181,0.180987507104874
1.21,0.776,0.354,0.118,0.014
1.50394463539124,0.810696125030518,0.585384488105774,0.470489829778671,0.282661825418472
1.42727,0.80925,0.64157,0.26428,0.38583
1.35943,0.77758,0.46823,0.22202,0.12275
1.276,1.029,0.371,0.261,0.082
0.28123,0.24811,0.34678,0.17517,0.11587
0.925579309463501,0.641022384166718,0.474307239055634,0.233818337321281,0.0552677810192108
0.673,0.508,0.372,0.105,0.093
1.33723,0.89042,0.62433,0.33088,0.18676
0.0226431842893362,0.113989137113094,0.602126955986023,0.291631311178207,0.282410323619843
0.788547575473785,0.652168989181519,0.571055591106415,0.234968051314354,0.0876332372426987
0.27954,0.37109,0.13684,0.2204,0.07506
1.32539355754852,0.712732911109924,0.295817464590073,0.136544480919838,0.0242108516395092
1.32792,0.89186,0.61477,0.28214,0.21843
0.918,0.672,0.585,0.307,0.05
1.45038,0.80565,0.54355,0.32865,0.21348
1.55422,0.72492,0.55499,0.16228,0.25609
1.42539,0.81959,0.51354,0.2424,0.26248
1.07838,0.63533,0.15111,0.17191,0.12721
0.84731,0.04991,0.00589,0.12071,0.08434
0.8,0.746,0.535,0.175,0.078
1.00726580619812,0.613212049007416,0.289680689573288,0.0496933571994305,0.0867231488227844
0.657,0.62,0.232,0.171,0.0
0.29283,0.34578,0.36703,0.29522,0.1717
0.682,0.429,0.58,0.598,0.178
0.28665,0.3191,0.4845,0.1826,0.0801
0.76821,0.7299,0.19847,0.07855,0.039
0.822,0.645,0.468,0.13,0.134
1.34327983856201,0.821944236755371,0.588767051696777,0.574730575084686,0.153066068887711
0.636406779289246,0.257835894823074,0.461603492498398,0.249580144882202,0.0782135501503944
0.61391,0.28639,0.1268,0.22686,0.17955
0.54558,0.40132,0.42342,0.23087,0.04355
1.004,0.802,0.39,0.099,0.086
1.44787,0.81487,0.53466,0.30452,0.28551
0.909784495830536,0.596018552780151,0.432452529668808,0.0782579854130745,0.0899809598922729
0.425,0.539,0.526,0.302,0.078
0.90019,0.73017,0.41496,0.14982,0.05989
0.775,0.513,0.643,0.12,0.105
1.08017,0.44006,0.37408,0.22567,0.28467
0.87287,0.58628,0.12859,0.20363,0.01829
1.33596,0.89533,0.61777,0.45901,0.28703
0.99355,0.04776,0.49495,0.10461,0.12474
1.40570604801178,0.816759705543518,0.614062130451202,0.500005125999451,0.382816702127457
0.97724,0.59577,0.23553,0.03936,0.0817
1.266,0.955,0.244,0.175,0.051
1.01,0.536,0.304,0.148,0.095
1.043,0.574,0.241,0.148,0.089
1.0893,0.64915,0.49553,0.58696,0.02833
0.0712,0.34201,0.28531,0.24362,0.06232
1.183,0.726,0.334,0.082,0.031
1.073,0.744,0.57,0.062,0.054
0.87867,0.81325,0.35733,0.14272,0.06413
1.40283,0.80991,0.50036,0.50156,0.27399
0.42214,0.03824,0.12807,0.18667,0.04952
1.054,0.712,0.359,0.064,0.009
1.303,1.026,0.585,0.33,0.38
0.965,0.785,0.503,0.214,0.136
1.188,0.884,0.562,0.055,0.017
0.677,0.535,0.313,0.22,0.098
1.229,0.909,0.423,0.202,0.035
1.29025,0.88911,0.64169,0.23351,0.41372
0.274,0.505,0.142,0.275,0.078
1.27074,0.99111,0.49615,0.10705,0.1806
0.948,0.667,0.317,0.235,0.038
0.20868,0.28443,0.36453,0.16681,0.10731
1.187,0.812,0.264,0.075,0.064
1.06879,0.76146,0.55225,0.22553,0.10547
1.56391,0.91894,0.61583,0.28034,0.37798
1.32376,0.74716,0.45492,0.17362,0.306
0.35,0.192,0.174,0.198,0.078
0.931,0.66,0.491,0.498,0.028
1.459,0.88521,0.66973,0.34699,0.36503
0.569,0.232,0.352,0.154,0.09
0.982,0.614,0.578,0.12,0.106
1.48238301277161,0.792565524578094,0.626006722450256,0.355280488729477,0.40077006816864
1.017,0.729,0.259,0.111,0.081
1.244,0.888,0.464,0.262,0.082
0.381430715322495,0.217632606625557,0.443185955286026,0.325766056776047,0.057069718837738
0.549,0.331,0.381,0.187,0.037
0.83792,0.64035,0.32461,0.06786,0.3188
0.37545,0.07612,0.31767,0.16388,0.12504
0.44314,0.40457,0.31056,0.19103,0.11681
1.09,0.684,0.584,0.245,0.05
1.21788,0.63952,0.27996,0.17445,0.0889
1.10715,0.85857,0.44132,0.33363,0.12869
0.315,0.289,0.025,0.392,0.104
0.61202,0.23573,0.42662,0.17866,0.11479
0.648457288742065,0.285349279642105,0.0960980430245399,0.201870024204254,0.136957004666328
0.68133,0.5392,0.57414,0.20536,0.088
0.907975316047668,0.450191766023636,0.547509372234344,0.240015640854836,0.0965810716152191
1.27964,0.68098,0.41511,0.08423,0.18519
1.29098,0.8753,0.3974,0.25376,0.08129
0.094,0.357,0.269,0.212,0.053
1.28455626964569,0.606041550636292,0.437454283237457,0.201964423060417,0.119282886385918
0.0,0.0187726859003305,0.270842045545578,0.280876487493515,0.0565650761127472
0.268,0.242,0.309,0.252,0.045
0.745,0.756,0.631,0.322,0.24
0.9,0.69,0.271,0.04,0.063
1.34253,0.87896,0.37545,0.17665,0.06137
0.985,0.841,0.47,0.099,0.034
1.05,0.828,0.557,0.359,0.028
1.161,0.669,0.356,0.311,0.059
0.71,0.555,0.525,0.566,0.172
1.403,0.795,0.439,0.08,0.132
0.949,0.831,0.47,0.244,0.047
1.40598,0.81091,0.57104,0.25492,0.41004
0.921,0.815,0.167,0.059,0.055
0.31982,0.30335,0.23414,0.3651,0.09719
1.405,1.03,0.524,0.246,0.291
0.689,0.048,0.462,0.201,0.032
0.358,0.053,0.189,0.181,0.06
0.98549,0.60237,0.0,0.17922,0.13788
1.31857,0.8488,0.29507,0.27906,0.05228
0.801,0.782,0.418,0.036,0.076
1.12094,0.75905,0.32112,0.128,0.02758
0.564305365085602,0.132892116904259,0.430388748645782,0.236298456788063,0.0513066314160824
1.1614590883255,0.708217680454254,0.289231717586517,0.113177694380283,0.0110515309497714
0.0,0.09806,0.22605,0.24834,0.07625
1.12254,0.64368,0.51649,0.11827,0.08454
0.25812,0.27125,0.39493,0.21747,0.12832
1.3151752948761,0.795843541622162,0.498465299606323,0.0951027125120163,0.0158694516867399
0.45,0.571,0.292,0.153,0.072
1.35495,0.85102,0.18827,0.16684,0.02556
1.294,1.039,0.231,0.158,0.03
0.605,0.312,0.016,0.134,0.082
1.25018,0.90837,0.63938,0.47501,0.42922
1.372,1.036,0.557,0.332,0.29
1.2074,0.88721,0.60365,0.51752,0.13586
0.375846534967422,0.196763753890991,0.336384207010269,0.189143493771553,0.0953753814101219
0.74037,0.66157,0.55954,0.25075,0.11556
0.34719,0.19625,0.43653,0.27102,0.06442
0.562,0.295,0.503,0.221,0.082
0.138,0.366,0.318,0.188,0.102
0.574,0.637,0.609,0.232,0.062
1.11758,0.64232,0.22544,0.38538,0.0557
0.55604,0.42494,0.58852,0.40339,0.08092
1.02723586559296,0.557783484458923,0.394143968820572,0.338464230298996,0.0329022891819477
0.46534,0.15185,0.46866,0.20165,0.17922
0.337,0.177,0.112,0.224,0.106
0.685,0.739,0.245,0.181,0.0
1.115,0.737,0.38,0.12,0.039
1.301,0.883,0.533,0.354,0.272
0.0785,0.06699,0.48879,0.23835,0.08289
0.20824,0.46721,0.19184,0.21333,0.08124
0.541,0.08,0.467,0.146,0.103
0.446,0.677,0.439,0.285,0.089
0.549,0.457,0.696,0.256,0.065
1.38439786434174,0.888960599899292,0.408781230449677,0.190133571624756,0.0709140971302986
0.244549930095673,0.194129139184952,0.348587512969971,0.264815092086792,0.110937617719173
1.37538242340088,0.83840399980545,0.405988603830338,0.330082654953003,0.0852421000599861
1.18157,0.72183,0.54388,0.18056,0.21394
0.45407,0.35874,0.24232,0.219,0.17461
1.238,0.818,0.291,0.043,0.042
0.0694,0.29707,0.47692,0.19387,0.15639
0.512,0.581,0.431,0.372,0.053
1.09686,0.50933,0.52234,0.16665,0.12692
0.52267,0.30147,0.40576,0.41328,0.06686
0.34097,0.27494,0.12072,0.47958,0.14476
1.07937383651733,0.574873745441437,0.55258983373642,0.186967849731445,0.113945253193378
0.33024,0.0,0.4084,0.21488,0.08786
1.15137,0.69711,0.42284,0.10989,0.07296
1.27973,0.70367,0.23391,0.13837,0.02947
0.808964252471924,0.28995743393898,0.435025870800018,0.120852127671242,0.0796181336045265
1.02787,0.57669,0.52259,0.21286,0.12372
1.05469870567322,0.187080070376396,0.479246735572815,0.139362379908562,0.0725094974040985
1.004,0.854,0.282,0.137,0.039
0.7419,0.72926,0.40577,0.05547,0.38331
1.07498753070831,0.735081076622009,0.288515985012054,0.264450758695602,0.037513829767704
0.689,0.539,0.088,0.376,0.144
0.73,0.269,0.0,0.079,0.061
0.696,0.245,0.426,0.215,0.041
1.31141,0.84142,0.43596,0.26322,0.16578
1.052,0.657,0.394,0.244,0.028
0.853,0.643,0.375,0.038,0.215
1.043,0.769,0.351,0.035,0.182
0.378,0.24,0.44,0.163,0.067
0.85769921541214,0.468009054660797,0.585214674472809,0.193513423204422,0.0993318930268288
0.82,0.739,0.178,0.187,0.01
0.668,0.7,0.527,0.208,0.128
0.54177,0.52989,0.39778,0.19132,0.12583
1.269,0.92,0.457,0.046,0.036
0.476180493831635,0.169365674257278,0.306613743305206,0.183354198932648,0.104970246553421
0.986,0.675,0.493,0.11,0.088
0.92049,0.27688,0.33207,0.11973,0.08884
1.5107,0.95277,0.48079,0.40097,0.31647
0.308,0.428,0.382,0.269,0.167
0.259,0.253,0.434,0.158,0.101
1.13077676296234,0.437726080417633,0.41827192902565,0.24992498755455,0.259270340204239
0.0,0.11466,0.56778,0.27225,0.3118
1.38,1.026,0.591,0.354,0.118
1.480633020401,0.833552122116089,0.627162635326385,0.475540220737457,0.153526559472084
0.524713635444641,0.529235124588013,0.471566706895828,0.248997643589973,0.146377146244049
0.38,0.375,0.332,0.207,0.086
1.00082039833069,0.685636222362518,0.4551981985569,0.150112465023994,0.140134647488594
0.98853,0.55469,0.35972,0.34539,0.03285
0.05661,0.188,0.15602,0.25458,0.06075
1.3412059545517,0.790828227996826,0.572575807571411,0.242649093270302,0.0451289787888527
0.932537317276001,0.579250693321228,0.473507791757584,0.224150657653809,0.091065913438797
1.06688,0.52304,0.40672,0.17087,0.10339
1.1,0.785,0.305,0.27,0.125
1.499,0.999,0.516,0.298,0.31
1.351,0.868,0.683,0.284,0.408
1.43362653255463,0.793984234333038,0.361466586589813,0.258360475301743,0.0638292357325554
0.96,0.635,0.531,0.099,0.039
0.046,0.38,0.22,0.176,0.18
0.611,0.486,0.381,0.245,0.04
1.221,0.828,0.508,0.26,0.024
0.332,0.4,0.636,0.2,0.444
1.258,0.953,0.564,0.144,0.057
0.578,0.426,0.431,0.247,0.087
0.474,0.598,0.292,0.187,0.034
0.429,0.433,0.406,0.138,0.082
1.04345,0.7689,0.35068,0.13748,0.00649
0.56044,0.55449,0.40212,0.38432,0.04762
1.52733,0.86303,0.58557,0.28083,0.41203
0.819,0.693,0.575,0.096,0.031
1.23011,0.95562,0.45951,0.18227,0.06398
0.62,0.622,0.459,0.197,0.074
1.50796,0.779,0.48163,0.41077,0.14868
0.882,0.758,0.489,0.262,0.006
1.246,0.881,0.334,0.121,0.014
0.657,0.672,0.225,0.103,0.066
0.83223,0.79081,0.09245,0.24808,0.00227
0.715,0.702,0.618,0.177,0.079
1.0278,0.73561,0.44012,0.04959,0.02745
1.059,0.691,0.459,0.282,0.129
0.591683447360992,0.310080915689468,0.249463722109795,0.104125209152699,0.0567674227058887
0.779,0.669,0.46,0.026,0.074
0.855,0.777,0.514,0.184,0.08
0.73591,0.50163,0.60848,0.34326,0.28333
0.951484382152557,0.541452050209045,0.260287940502167,0.319931447505951,0.0574716180562973
1.12112903594971,0.667464673519135,0.194989055395126,0.197911024093628,0.0881741940975189
0.755,0.588,0.498,0.2,0.085
1.2692,0.64674,0.18929,0.02025,0.0182
1.32629,0.90563,0.63297,0.45811,0.32957
1.356,0.986,0.473,0.16,0.21
0.493,0.718,0.389,0.23,0.144
0.357,0.248,0.406,0.132,0.099
0.975,0.685,0.288,0.134,0.043
0.59066,0.54909,0.59591,0.42192,0.24249
0.94,0.33,0.516,0.103,0.056
1.06457793712616,0.644948184490204,0.325905978679657,0.25376096367836,0.0602777935564518
1.529,1.008,0.631,0.261,0.457
0.86402,0.79075,0.48574,0.11541,0.1809
0.91861,0.69077,0.53466,0.18401,0.0512
1.32572,0.52608,0.48453,0.31935,0.01241
0.8818,0.61712,0.17288,0.11291,0.06324
1.69042,0.79733,0.6404,0.32573,0.52208
0.96,0.854,0.455,0.083,0.027
0.89333,0.59469,0.43597,0.22245,0.04294
1.233,0.854,0.543,0.064,0.034
1.18939554691315,0.638007462024689,0.491247326135635,0.360933750867844,0.0421815551817417
0.35041,0.1595,0.25429,0.18503,0.08582
0.989701807498932,0.520187258720398,0.282110154628754,0.128631442785263,0.114381365478039
0.912,0.868,0.498,0.126,0.087
1.22255623340607,0.701288521289825,0.255772292613983,0.248002976179123,0.0431031100451946
0.493,0.454,0.504,0.352,0.055
0.781,0.608,0.604,0.179,0.071
0.67866,0.31051,0.41466,0.12388,0.11686
1.13145,0.7038,0.41668,0.18295,0.11023
1.456,0.861,0.686,0.286,0.34
1.07,0.861,0.433,0.074,0.073
0.27108,0.48246,0.44017,0.79588,0.19034
0.332,0.443,0.356,0.252,0.06
1.116,0.726,0.528,0.088,0.001
0.81038,0.68741,0.50442,0.2123,0.02299
1.39451,0.86179,0.54604,0.40105,0.1589
0.0153,0.22396,0.1185,0.19727,0.10062
1.21183,0.61483,0.55884,0.31844,0.0114
1.038,0.761,0.479,0.069,0.095
1.35593807697296,0.84471470117569,0.355111539363861,0.271254301071167,0.0412379764020443
